order_id,order_date,customer_id,customer_age,city,state,channel,device,payment_method,category,subcategory,items,unit_price,gross_amount,discount_pct,discount_amount,shipping_speed,shipping_fee,tax_rate,tax_amount,net_amount,delivery_days,sla_days,delivered_on_time,customer_satisfaction,return_flag,return_reason,fraud_score,risk_label,order_status,month,is_delivered,is_returned,is_cancelled
ORD22596910,2025-12-06,698665,41.0,Mumbai,Maharashtra,Social,Android,COD,Grocery,Beverages,1.0,353.76,353.76,0.0,0.0,Standard,29.0,5.0,19.14,401.9,3.42,7.0,1.0,4.0,0,None,0.118,Low,Delivered,2025-12,1,0,0
ORD17605846,2025-07-08,278931,28.0,Ahmedabad,Gujarat,Email,Web,UPI,Books,Fiction,5.0,1300.87,6504.36,0.0,0.0,Standard,14.5,5.0,325.94,6844.81,5.66,7.0,1.0,5.0,0,None,0.061,Low,Delivered,2025-07,1,0,0
ORD58971926,2025-12-17,868360,18.0,Bengaluru,Karnataka,Affiliate,Web,Debit Card,Grocery,Beverages,2.0,390.47,780.93,0.0,0.0,Same-Day,99.0,5.0,44.0,923.93,1.87,1.0,0.0,4.0,0,None,0.14,Low,Delivered,2025-12,1,0,0
ORD52537537,2025-11-03,545092,45.0,Pune,Maharashtra,Social,Web,UPI,Grocery,Beverages,2.0,550.42,1100.84,22.54,248.08,Standard,29.0,5.0,44.09,925.85,5.74,7.0,1.0,4.0,0,None,0.081,Low,Delivered,2025-11,1,0,0
ORD20840006,2025-09-03,881505,41.0,Hyderabad,Telangana,Paid Search,iOS,COD,Books,Non-Fiction,2.0,363.27,726.54,8.6,62.48,Standard,29.0,5.0,34.65,727.72,5.7,7.0,1.0,4.0,0,None,0.145,Low,Delivered,2025-09,1,0,0
ORD33681424,2025-10-12,519161,34.0,Chennai,Tamil Nadu,Organic,Web,UPI,Beauty,Fragrance,3.0,2133.9,6401.7,0.0,0.0,Express,29.5,18.0,1157.62,7588.81,1.75,3.0,1.0,4.0,0,None,0.148,Low,Delivered,2025-10,1,0,0
ORD69383054,2025-08-27,439205,31.0,Lucknow,Uttar Pradesh,Paid Search,iOS,NetBanking,Fashion,Footwear,2.0,1020.05,2040.11,0.0,0.0,Same-Day,49.5,12.0,250.75,2340.36,0.3,1.0,1.0,4.0,0,None,0.107,Low,Delivered,2025-08,1,0,0
ORD54607338,2025-09-14,226708,44.0,Bengaluru,Karnataka,Social,iOS,UPI,Fashion,Men,5.0,1376.43,6882.17,0.0,0.0,Express,29.5,12.0,829.4,7741.07,2.92,3.0,1.0,4.0,0,None,0.087,Low,Delivered,2025-09,1,0,0
ORD75133333,2025-11-07,469007,25.0,Bengaluru,Karnataka,Email,Web,UPI,Electronics,Accessories,3.0,2259.14,6777.41,0.0,0.0,Standard,14.5,18.0,1222.54,8014.45,5.19,7.0,1.0,4.0,1,Wrong Item,0.202,Low,Returned,2025-11,0,1,0
ORD32063219,2025-12-15,838725,54.0,Bengaluru,Karnataka,Affiliate,Android,UPI,Beauty,Haircare,1.0,489.76,489.76,0.0,0.0,Express,59.0,18.0,98.78,647.53,2.22,3.0,1.0,4.0,0,None,0.24,Low,Delivered,2025-12,1,0,0
ORD63353427,2025-08-11,872546,28.0,Hyderabad,Telangana,Affiliate,Web,Credit Card,Fashion,Women,3.0,1197.61,3592.84,23.68,850.71,Express,29.5,12.0,332.6,3104.22,1.8,3.0,1.0,5.0,0,None,0.266,Medium,Delivered,2025-08,1,0,0
ORD81444644,2025-10-07,530179,50.0,Kolkata,West Bengal,Referral,iOS,Wallet,Grocery,Fresh,2.0,476.51,953.02,0.0,0.0,Express,59.0,5.0,50.6,1062.62,1.97,3.0,1.0,4.0,0,None,0.097,Low,Delivered,2025-10,1,0,0
ORD40273420,2025-12-07,998495,49.0,Bengaluru,Karnataka,Affiliate,Android,COD,Electronics,Laptop,2.0,5625.39,11250.78,0.0,0.0,Standard,14.5,18.0,2027.75,13293.03,4.88,7.0,1.0,5.0,0,None,0.361,Medium,Delivered,2025-12,1,0,0
ORD92970622,2025-07-03,132409,54.0,Kolkata,West Bengal,Affiliate,iOS,Debit Card,Beauty,Makeup,5.0,316.19,1580.97,0.0,0.0,Standard,29.0,18.0,289.8,1899.77,4.24,7.0,1.0,3.0,0,None,0.15,Low,Delivered,2025-07,1,0,0
ORD99413105,2025-07-02,147345,43.0,Delhi,Delhi,Email,Web,Debit Card,Beauty,Haircare,1.0,474.18,474.18,0.0,0.0,Standard,29.0,18.0,90.57,593.75,4.62,7.0,1.0,4.0,0,None,0.111,Low,Delivered,2025-07,1,0,0
ORD78328344,2025-10-22,154907,25.0,Jaipur,Rajasthan,Paid Search,iOS,Wallet,Grocery,Staples,4.0,308.36,1233.44,20.0,246.63,Express,59.0,5.0,52.29,1098.1,1.78,3.0,1.0,4.0,0,None,0.114,Low,Delivered,2025-10,1,0,0
ORD41280086,2025-07-27,155602,19.0,Delhi,Delhi,Referral,Web,Unknown,Home,Appliances,4.0,2350.23,9400.93,0.0,0.0,Standard,14.5,18.0,1694.78,,5.26,7.0,1.0,4.0,0,None,0.153,Low,Delivered,2025-07,1,0,0
ORD19656979,2025-12-30,104278,19.0,Lucknow,Uttar Pradesh,Paid Search,Android,WALLET,Books,Non-Fiction,2.0,322.36,644.73,0.0,0.0,Standard,29.0,5.0,33.69,707.41,4.32,7.0,1.0,4.0,0,None,0.103,Low,Delivered,2025-12,1,0,0
ORD24652759,2025-07-23,148833,24.0,Hyderabad,Telangana,Referral,Web,Wallet,Fashion,Women,3.0,1138.64,3415.92,0.0,0.0,Express,29.5,12.0,413.45,3858.87,1.66,3.0,1.0,5.0,0,None,0.089,Low,Delivered,2025-07,1,0,0
ORD51999685,2025-11-13,817411,58.0,Lucknow,Uttar Pradesh,Email,iOS,Credit Card,Books,Academic,1.0,421.11,421.11,0.0,0.0,Express,59.0,5.0,24.01,504.12,2.88,3.0,1.0,4.0,0,None,0.119,Low,Delivered,2025-11,1,0,0
ORD34232299,2025-08-28,516232,23.0,Chennai,Tamil Nadu,Social,Web,UPI,Home,Appliances,3.0,2041.94,6125.82,0.0,0.0,Same-Day,49.5,18.0,1111.56,7286.87,0.3,1.0,1.0,4.0,0,None,0.09,Low,Delivered,2025-08,1,0,0
ORD67275991,2025-12-18,802790,39.0,Delhi,Delhi,Organic,Android,UPI,Fashion,Footwear,3.0,783.69,2351.07,21.29,500.6,Express,29.5,12.0,225.6,2105.57,4.37,3.0,0.0,5.0,0,None,0.111,Low,Delivered,2025-12,1,0,0
ORD77625270,2025-12-07,806094,40.0,Kolkata,West Bengal,Paid Search,iOS,Credit Card,Grocery,Snacks,3.0,257.98,773.94,0.0,0.0,Standard,29.0,5.0,40.15,843.09,3.57,7.0,1.0,4.0,1,Late Delivery,0.074,Low,Returned,2025-12,0,1,0
ORD70535339,2025-11-24,722266,47.0,Hyderabad,Telangana,Paid Search,Web,DEBIT CARD,Grocery,Beverages,4.0,526.39,2105.55,0.0,0.0,Express,29.5,5.0,106.75,2241.81,3.12,3.0,0.0,5.0,0,None,0.219,Low,Delivered,2025-11,1,0,0
ORD69156312,2025-10-26,184313,23.0,Mumbai,Maharashtra,Social,Android,NetBanking,Books,Non-Fiction,5.0,1106.62,5533.12,0.0,0.0,Standard,14.5,5.0,277.38,5825.0,7.04,7.0,0.0,4.0,1,Damaged,0.125,Low,Returned,2025-10,0,1,0
ORD98469903,2025-08-09,209503,21.0,Delhi,Delhi,Email,Android,Credit Card,Fashion,Kids,3.0,1877.06,5631.18,0.0,0.0,Standard,14.5,12.0,677.48,6323.16,5.51,7.0,1.0,4.0,0,None,0.155,Low,Delivered,2025-08,1,0,0
ORD34661321,2025-07-20,720052,57.0,Ahmedabad,Gujarat,Email,Web,Credit Card,Fashion,Kids,5.0,2212.9,11064.51,9.24,1021.81,Standard,14.5,12.0,1206.86,11264.06,4.73,7.0,1.0,5.0,1,Size Issue,0.186,Low,Returned,2025-07,0,1,0
ORD38256067,2025-08-18,959018,51.0,Pune,Maharashtra,Referral,Web,Wallet,Fashion,Kids,5.0,2360.42,11802.1,23.85,2814.35,Express,29.5,12.0,1082.07,10099.31,2.58,3.0,1.0,4.0,0,None,0.178,Low,Delivered,2025-08,1,0,0
ORD44216582,2025-07-15,254044,46.0,Mumbai,Maharashtra,Paid Search,Web,UPI,Fashion,Men,2.0,1098.57,2197.14,0.0,0.0,Standard,14.5,12.0,265.4,2477.04,6.44,7.0,1.0,5.0,0,None,0.03,Low,Delivered,2025-07,1,0,0
ORD42816074,2025-11-22,671155,22.0,Kolkata,Gujarat,Email,Web,UPI,Grocery,Staples,2.0,1259.22,2518.45,0.0,0.0,Standard,14.5,5.0,126.65,2659.6,5.07,7.0,1.0,4.0,0,None,0.144,Low,Delivered,2025-11,1,0,0
ORD17719618,2025-08-23,129665,51.0,Delhi,Delhi,Paid Search,Web,NetBanking,Sports,Fitness,3.0,2273.53,6820.58,21.16,1443.13,Standard,14.5,12.0,647.03,6038.99,3.84,7.0,1.0,4.0,0,None,0.104,Low,Delivered,2025-08,1,0,0
ORD78269039,2025-09-19,278981,55.0,Bengaluru,Karnataka,Email,iOS,UPI,Electronics,Mobile,3.0,2075.78,6227.34,0.0,0.0,Standard,14.5,18.0,1123.53,7365.37,4.17,7.0,1.0,4.0,0,None,0.088,Low,Delivered,2025-09,1,0,0
ORD42825405,2025-10-23,636026,57.0,Bengaluru,Karnataka,Organic,iOS,UPI,Grocery,Beverages,2.0,311.53,623.05,0.0,0.0,Express,59.0,5.0,34.1,716.15,3.91,3.0,0.0,3.0,0,None,0.141,Low,Delivered,2025-10,1,0,0
ORD15395461,2025-11-07,688552,20.0,Bengaluru,Karnataka,Referral,Web,Credit Card,Home,Furniture,1.0,2390.37,2390.37,0.0,0.0,Standard,14.5,18.0,432.88,2837.75,5.45,7.0,1.0,3.0,0,None,0.138,Low,Delivered,2025-11,1,0,0
ORD82847306,2025-10-18,634473,44.0,Kolkata,Maharashtra,Organic,Web,UPI,Electronics,Mobile,4.0,5680.6,22722.4,30.04,6825.75,Standard,14.5,18.0,2864.01,18775.17,5.99,7.0,1.0,3.0,0,None,0.281,Medium,Delivered,2025-10,1,0,0
ORD20711350,2025-11-13,507052,21.0,Mumbai,Maharashtra,Affiliate,Android,COD,Beauty,Makeup,3.0,705.38,2116.15,0.0,0.0,Express,29.5,18.0,386.22,2531.87,2.87,3.0,1.0,4.0,0,None,0.297,Medium,Delivered,2025-11,1,0,0
ORD33693747,2025-07-22,354965,33.0,Bengaluru,Karnataka,Social,Android,Wallet,Books,Fiction,1.0,351.72,351.72,0.0,0.0,Standard,29.0,5.0,19.04,399.76,6.39,7.0,1.0,4.0,0,None,0.103,Low,Delivered,2025-07,1,0,0
ORD17697563,2025-08-21,819426,34.0,Delhi,Delhi,Social,iOS,COD,Home,Appliances,5.0,3398.12,16990.6,0.0,0.0,Standard,14.5,18.0,3060.92,20066.02,4.21,7.0,1.0,4.0,0,None,0.317,Medium,Delivered,2025-08,1,0,0
ORD55941795,2025-11-17,390012,24.0,Ahmedabad,Gujarat,Social,Web,COD,Fashion,Men,5.0,649.23,3246.17,0.0,0.0,Standard,14.5,12.0,391.28,3651.95,6.24,7.0,1.0,4.0,0,None,0.13,Low,Delivered,2025-11,1,0,0
ORD98434069,2025-11-10,740662,27.0,Chennai,Tamil Nadu,Affiliate,iOS,UPI,Fashion,Men,1.0,1418.3,1418.3,0.0,0.0,Express,59.0,12.0,177.28,1654.58,3.61,3.0,0.0,3.0,0,None,0.266,Medium,Delivered,2025-11,1,0,0
ORD36512293,2025-10-25,418589,61.0,Hyderabad,Telangana,Organic,Web,Credit Card,Electronics,Mobile,3.0,3584.05,10752.16,0.0,0.0,Express,29.5,18.0,1940.7,12722.36,1.53,3.0,1.0,4.0,0,None,0.233,Low,Delivered,2025-10,1,0,0
ORD29619837,2025-12-20,565132,41.0,Pune,Maharashtra,Social,Web,NetBanking,Home,Furniture,4.0,1051.38,4205.54,0.0,0.0,Standard,14.5,18.0,759.61,4979.64,4.78,7.0,1.0,4.0,0,None,0.081,Low,Delivered,2025-12,1,0,0
ORD49985698,2025-12-28,936307,42.0,Bengaluru,Karnataka,Paid Search,Android,UPI,Beauty,Makeup,2.0,2126.27,4252.54,16.29,692.66,Express,29.5,18.0,646.09,4235.47,2.95,3.0,1.0,4.0,0,None,0.074,Low,Delivered,2025-12,1,0,0
ORD30245217,2025-07-16,457465,39.0,Ahmedabad,Gujarat,Organic,iOS,COD,Electronics,Mobile,2.0,3532.35,7064.71,0.0,0.0,Standard,14.5,18.0,1274.26,8353.46,4.56,7.0,1.0,4.0,1,Quality Issue,0.28,Medium,Returned,2025-07,0,1,0
ORD65218716,2025-10-10,879686,63.0,Mumbai,Maharashtra,Organic,iOS,UPI,Sports,Outdoor,2.0,781.28,1562.56,0.0,0.0,Same-Day,99.0,12.0,199.39,1860.95,2.78,1.0,0.0,3.0,0,None,0.034,Low,Delivered,2025-10,1,0,0
ORD76042485,2025-12-13,154374,40.0,Bengaluru,Karnataka,Referral,Android,Debit Card,Home,Furniture,2.0,2259.54,4519.07,0.0,0.0,Standard,14.5,18.0,816.04,5349.62,5.01,7.0,1.0,5.0,0,None,0.112,Low,Delivered,2025-12,1,0,0
ORD10706907,2025-08-30,574757,38.0,Delhi,Delhi,Email,Unknown,NetBanking,Books,Comics,4.0,231.68,926.73,0.0,0.0,Standard,29.0,5.0,47.79,1003.51,5.47,7.0,1.0,4.0,0,None,0.109,Low,Delivered,2025-08,1,0,0
ORD33930721,2025-07-11,560889,20.0,Bengaluru,Karnataka,Social,iOS,COD,Electronics,Audio,1.0,4268.93,4268.93,0.0,0.0,Standard,14.5,18.0,771.02,5054.44,6.5,7.0,1.0,5.0,0,None,0.206,Low,Delivered,2025-07,1,0,0
ORD58552183,2025-07-22,967110,24.0,Bengaluru,Karnataka,Organic,Web,NetBanking,Sports,Indoor,4.0,2408.65,9634.6,0.0,0.0,Standard,14.5,12.0,1157.89,10806.99,4.02,7.0,1.0,4.0,0,None,0.147,Low,Delivered,2025-07,1,0,0
ORD36865945,2025-11-10,337963,41.0,Pune,Maharashtra,Affiliate,iOS,Debit Card,Beauty,Haircare,3.0,3535.63,10606.9,0.0,0.0,Standard,14.5,18.0,1911.85,12533.26,6.08,7.0,1.0,5.0,0,None,0.401,Medium,Delivered,2025-11,1,0,0
ORD74170998,2025-12-17,623547,32.0,Delhi,Delhi,Organic,Android,UPI,Sports,Indoor,4.0,1582.95,6331.78,0.0,0.0,Express,29.5,12.0,763.35,7124.64,1.79,3.0,1.0,4.0,0,None,0.109,Low,Delivered,2025-12,1,0,0
ORD32354978,2025-11-08,628208,21.0,Bengaluru,Karnataka,Paid Search,iOS,Debit Card,Electronics,Audio,5.0,2435.99,12179.96,0.0,0.0,Express,29.5,18.0,2197.7,14407.16,4.9,3.0,0.0,4.0,0,None,0.239,Low,Delivered,2025-11,1,0,0
ORD41665793,2025-07-07,191378,52.0,Chennai,Tamil Nadu,Social,Web,Wallet,Electronics,Mobile,3.0,3921.42,11764.25,25.57,3007.94,Standard,14.5,18.0,1578.75,10349.56,5.4,7.0,1.0,4.0,0,None,0.322,Medium,Delivered,2025-07,1,0,0
ORD49642348,2025-09-14,995444,47.0,Pune,Maharashtra,Affiliate,iOS,Credit Card,Grocery,Beverages,1.0,993.7,993.7,0.0,0.0,Express,59.0,5.0,52.64,1105.34,2.36,3.0,1.0,3.0,0,None,0.243,Low,Delivered,2025-09,1,0,0
ORD28592504,2025-09-03,538444,20.0,Jaipur,Rajasthan,Social,Android,Wallet,Beauty,Skincare,3.0,1053.75,3161.25,0.0,0.0,Express,29.5,18.0,574.33,3765.08,2.45,3.0,1.0,4.0,0,None,0.042,Low,Delivered,2025-09,1,0,0
ORD20241598,2025-12-15,492729,64.0,Bengaluru,Karnataka,Social,Web,UPI,Fashion,Women,2.0,1897.04,3794.08,0.0,0.0,Same-Day,49.5,12.0,461.23,4304.81,4.33,1.0,,4.0,0,None,0.188,Low,Cancelled,2025-12,0,0,1
ORD99935827,2025-10-06,905067,29.0,Ahmedabad,Gujarat,Social,Android,UPI,Home,Appliances,3.0,3341.73,10025.18,0.0,0.0,Standard,14.5,18.0,1807.14,11846.83,4.53,7.0,1.0,3.0,0,None,0.207,Low,Delivered,2025-10,1,0,0
ORD93338552,2025-08-13,160994,33.0,Pune,Maharashtra,Affiliate,Android,COD,Fashion,Kids,2.0,1585.35,3170.7,0.0,0.0,Standard,14.5,12.0,382.22,3567.42,5.29,7.0,1.0,4.0,0,None,0.303,Medium,Delivered,2025-08,1,0,0
ORD49890720,2025-10-13,696390,26.0,Hyderabad,Telangana,Social,iOS,UPI,Fashion,Kids,1.0,555.05,555.05,0.0,0.0,Same-Day,99.0,12.0,78.49,732.54,0.87,1.0,1.0,5.0,0,None,0.13,Low,Delivered,2025-10,1,0,0
ORD92567478,2025-11-15,117598,55.0,Mumbai,Maharashtra,Affiliate,Web,Debit Card,Fashion,Men,3.0,538.67,1616.02,12.47,201.46,Standard,29.0,12.0,173.23,1616.79,4.5,7.0,1.0,5.0,0,None,0.224,Low,Delivered,2025-11,1,0,0
ORD56046854,2025-10-16,957398,62.0,Delhi,Delhi,Organic,Web,Credit Card,Books,Comics,2.0,251.72,503.44,0.0,0.0,Standard,29.0,5.0,26.62,559.06,7.41,7.0,0.0,3.0,0,None,0.11,Low,Delivered,2025-10,1,0,0
ORD50141280,2025-09-15,829333,63.0,Mumbai,Maharashtra,Email,Android,COD,Books,Academic,1.0,310.54,310.54,0.0,0.0,Standard,29.0,5.0,16.98,356.52,5.62,7.0,1.0,4.0,0,None,0.169,Low,Delivered,2025-09,1,0,0
ORD31127489,2025-11-09,577794,22.0,Pune,Maharashtra,Affiliate,Web,UPI,Grocery,Snacks,1.0,248.13,248.13,0.0,0.0,Standard,29.0,5.0,13.86,290.98,4.83,7.0,1.0,4.0,0,None,0.147,Low,Delivered,2025-11,1,0,0
ORD37279278,2025-08-25,453144,63.0,Pune,Maharashtra,Social,Web,UPI,Sports,Outdoor,5.0,4171.66,20858.29,0.0,0.0,Standard,14.5,12.0,2504.73,23377.52,4.6,7.0,1.0,4.0,0,None,0.265,Medium,Delivered,2025-08,1,0,0
ORD83213144,2025-07-24,920661,20.0,Mumbai,Maharashtra,Paid Search,Web,COD,Sports,Indoor,5.0,1016.84,5084.18,0.0,0.0,Standard,14.5,12.0,611.84,5710.52,4.92,7.0,1.0,4.0,0,None,0.131,Low,Delivered,2025-07,1,0,0
ORD52207021,2025-12-06,320500,53.0,Mumbai,Maharashtra,Paid Search,Web,NetBanking,Grocery,Fresh,4.0,475.41,1901.63,0.0,0.0,Standard,29.0,5.0,96.53,2027.16,4.72,7.0,1.0,4.0,0,None,0.151,Low,Delivered,2025-12,1,0,0
ORD81287621,2025-11-10,789928,48.0,Jaipur,Rajasthan,Email,Web,Debit Card,Sports,Indoor,2.0,1311.7,2623.4,0.0,0.0,Standard,14.5,12.0,316.55,2954.45,4.33,7.0,,4.0,0,None,0.124,Low,Cancelled,2025-11,0,0,1
ORD14701234,2025-11-12,472273,58.0,Delhi,Delhi,Organic,Android,Credit Card,Books,Comics,4.0,667.38,2669.51,0.0,0.0,Standard,14.5,5.0,134.2,2818.21,5.65,7.0,1.0,4.0,0,None,0.068,Low,Delivered,2025-11,1,0,0
ORD23798905,2025-12-11,840443,43.0,Hyderabad,Telangana,Email,Android,Credit Card,Electronics,Mobile,3.0,3637.51,10912.52,0.0,0.0,Standard,14.5,18.0,1966.86,12893.88,4.15,7.0,1.0,3.0,0,None,0.216,Low,Delivered,2025-12,1,0,0
ORD37428182,2025-11-09,773354,41.0,Lucknow,Uttar Pradesh,Paid Search,Web,COD,Home,Decor,1.0,1102.6,1102.6,0.0,0.0,Standard,29.0,18.0,203.69,1335.29,5.92,7.0,1.0,5.0,0,None,0.16,Low,Delivered,2025-11,1,0,0
ORD58044871,2025-07-06,992308,49.0,Mumbai,Maharashtra,Email,iOS,NetBanking,Beauty,Fragrance,5.0,1111.39,5556.97,16.74,929.98,Standard,14.5,18.0,835.47,5476.96,7.26,7.0,0.0,4.0,0,None,0.194,Low,Delivered,2025-07,1,0,0
ORD89548163,2025-12-03,643850,45.0,Chennai,Tamil Nadu,Organic,iOS,COD,Home,Decor,3.0,1513.69,4541.08,14.22,645.69,Standard,14.5,18.0,703.78,4613.67,4.33,7.0,,4.0,0,None,0.178,Low,Cancelled,2025-12,0,0,1
ORD78929064,2025-07-07,372017,26.0,Kolkata,West Bengal,Social,Web,COD,Books,Non-Fiction,3.0,405.28,1215.84,0.0,0.0,Express,59.0,5.0,63.74,1338.58,0.91,3.0,1.0,5.0,0,None,0.223,Low,Delivered,2025-07,1,0,0
ORD70427674,2025-11-05,898529,49.0,Mumbai,Maharashtra,Paid Search,Web,Debit Card,Grocery,Snacks,5.0,380.2,1900.99,0.0,0.0,Standard,29.0,5.0,96.5,2026.49,4.73,7.0,1.0,4.0,0,None,0.077,Low,Delivered,2025-11,1,0,0
ORD42441785,2025-12-30,665250,50.0,Mumbai,Maharashtra,Social,Web,Debit Card,Fashion,Women,4.0,1872.46,7489.84,19.97,1495.41,Standard,14.5,12.0,721.07,6729.99,5.66,7.0,1.0,4.0,0,None,0.056,Low,Delivered,2025-12,1,0,0
ORD69416905,2025-09-13,733275,28.0,Ahmedabad,Gujarat,Email,Web,NetBanking,Electronics,Laptop,3.0,2482.47,7447.42,16.88,1257.45,Standard,14.5,18.0,1116.8,7321.27,5.37,7.0,1.0,4.0,0,None,0.098,Low,Delivered,2025-09,1,0,0
ORD24000754,2025-08-27,330807,47.0,Bengaluru,Karnataka,Organic,Android,Wallet,Grocery,Staples,5.0,473.3,2366.49,0.0,0.0,Express,29.5,5.0,119.8,2515.79,2.48,3.0,1.0,4.0,0,None,0.177,Low,Delivered,2025-08,1,0,0
ORD48271433,2025-12-18,577647,32.0,Bengaluru,Karnataka,Referral,Web,NetBanking,Beauty,Skincare,4.0,998.42,3993.69,20.51,819.3,Standard,14.5,18.0,574.0,3762.89,7.02,7.0,0.0,3.0,0,None,0.025,Low,Delivered,2025-12,1,0,0
ORD63403659,2025-09-22,868507,42.0,Delhi,Delhi,Email,Web,UPI,Electronics,Accessories,3.0,4031.02,12093.06,0.0,0.0,Express,29.5,18.0,2182.06,14304.62,4.29,3.0,0.0,3.0,1,Size Issue,0.151,Low,Returned,2025-09,0,1,0
ORD18402401,2025-12-17,430377,34.0,Kolkata,West Bengal,Email,Android,COD,Sports,Fitness,4.0,1676.33,6705.32,0.0,0.0,Standard,14.5,12.0,806.38,7526.19,4.77,7.0,1.0,4.0,0,None,0.178,Low,Delivered,2025-12,1,0,0
ORD75509320,2025-08-27,627287,49.0,Delhi,Delhi,Referral,Android,NetBanking,Beauty,Fragrance,1.0,369.68,369.68,0.0,0.0,Standard,29.0,18.0,71.76,470.45,5.68,7.0,1.0,3.0,0,None,0.057,Low,Delivered,2025-08,1,0,0
ORD13998100,2025-08-03,285895,21.0,Mumbai,Maharashtra,Organic,Web,COD,Sports,Athleisure,5.0,1608.41,8042.03,0.0,0.0,Standard,14.5,12.0,966.78,9023.31,5.18,7.0,1.0,4.0,0,None,0.205,Low,Delivered,2025-08,1,0,0
ORD48045167,2025-10-11,258251,27.0,Delhi,Delhi,Referral,iOS,Credit Card,Beauty,Makeup,5.0,483.72,2418.62,0.0,0.0,Unknown,14.5,18.0,437.96,2871.09,6.07,7.0,1.0,4.0,0,None,0.146,Low,Delivered,2025-10,1,0,0
ORD57644157,2025-09-07,793918,39.0,Delhi,Delhi,Social,Android,CREDIT CARD,Fashion,Women,2.0,455.82,911.63,0.0,0.0,Express,59.0,12.0,116.48,1087.11,2.71,3.0,1.0,4.0,0,None,0.067,Low,Delivered,2025-09,1,0,0
ORD75678008,2025-11-08,479120,49.0,Pune,Maharashtra,Email,Android,NetBanking,Grocery,Fresh,1.0,348.9,348.9,0.0,0.0,Express,59.0,5.0,20.4,428.3,3.75,3.0,0.0,3.0,0,None,0.063,Low,Delivered,2025-11,1,0,0
ORD14926075,2025-08-24,284959,54.0,Ahmedabad,Gujarat,Referral,Android,Wallet,Beauty,Skincare,5.0,601.39,3006.96,0.0,0.0,Standard,14.5,18.0,543.86,3565.32,4.11,7.0,1.0,4.0,0,None,0.072,Low,Delivered,2025-08,1,0,0
ORD69868528,2025-11-17,263568,26.0,Mumbai,Maharashtra,Paid Search,Android,UPI,Home,Kitchen,3.0,11207.28,33621.85,0.0,0.0,Standard,14.5,18.0,6054.54,39690.9,5.89,7.0,1.0,5.0,0,None,0.171,Low,Delivered,2025-11,1,0,0
ORD17714023,2025-09-04,212363,48.0,Pune,Maharashtra,Paid Search,Web,Credit Card,Home,Decor,2.0,3763.57,7527.13,0.0,0.0,Express,29.5,18.0,1360.19,8916.83,1.63,3.0,1.0,4.0,0,None,0.204,Low,Delivered,2025-09,1,0,0
ORD30302953,2025-09-04,512155,64.0,Pune,Maharashtra,Referral,iOS,Wallet,Fashion,Footwear,5.0,1847.23,9236.15,0.0,0.0,Standard,14.5,12.0,1110.08,10360.73,4.66,7.0,1.0,4.0,0,None,0.124,Low,Delivered,2025-09,1,0,0
ORD18216051,2025-11-08,379616,47.0,Kolkata,West Bengal,Social,Web,COD,Home,Kitchen,3.0,1758.05,5274.16,0.0,0.0,Standard,14.5,18.0,951.96,6240.61,6.13,7.0,1.0,4.0,0,None,0.17,Low,Delivered,2025-11,1,0,0
ORD91838088,2025-08-17,169828,20.0,Hyderabad,Telangana,Referral,Android,UPI,Sports,Indoor,2.0,1354.69,2709.37,0.0,0.0,Standard,14.5,12.0,326.86,3050.74,4.33,7.0,,4.0,0,None,0.071,Low,Cancelled,2025-08,0,0,1
ORD58543990,2025-08-22,533279,46.0,Bengaluru,Karnataka,Organic,iOS,UPI,Books,Fiction,4.0,2468.32,9873.27,0.0,0.0,Standard,14.5,5.0,494.39,10382.16,3.17,7.0,1.0,4.0,1,Damaged,0.119,Low,Returned,2025-08,0,1,0
ORD67987479,2025-10-09,968751,35.0,Chennai,Tamil Nadu,Paid Search,Android,Credit Card,Fashion,Footwear,4.0,845.83,3383.31,0.0,0.0,Express,29.5,12.0,409.54,3822.35,2.87,3.0,1.0,4.0,0,None,0.076,Low,Delivered,2025-10,1,0,0
ORD50109047,2025-08-30,980972,19.0,Chennai,Tamil Nadu,Affiliate,Web,UPI,Fashion,Kids,3.0,1380.62,4141.85,28.65,1186.84,Standard,14.5,12.0,356.34,3325.85,4.65,7.0,1.0,4.0,0,None,0.362,Medium,Delivered,2025-08,1,0,0
ORD95053571,2025-09-09,636955,37.0,Chennai,Tamil Nadu,Social,Web,UPI,Sports,Indoor,4.0,4129.61,16518.43,0.0,0.0,Express,29.5,12.0,1985.75,18533.68,2.13,3.0,1.0,4.0,0,None,0.195,Low,Delivered,2025-09,1,0,0
ORD73767675,2025-09-01,620182,18.0,Mumbai,Maharashtra,Social,iOS,Debit Card,Electronics,Mobile,1.0,2350.75,2350.75,0.0,0.0,Express,29.5,18.0,428.44,2808.69,2.55,3.0,1.0,4.0,0,None,0.134,Low,Delivered,2025-09,1,0,0
ORD76117181,2025-10-23,991594,23.0,Bengaluru,Karnataka,Affiliate,Web,NetBanking,Fashion,Women,2.0,1303.05,2606.1,0.0,0.0,Standard,14.5,12.0,314.47,2935.07,6.56,7.0,1.0,4.0,0,None,0.09,Low,Delivered,2025-10,1,0,0
ORD74852988,2025-08-31,781585,25.0,Mumbai,Maharashtra,Organic,Android,Credit Card,Beauty,Haircare,3.0,792.05,2376.16,0.0,0.0,Standard,14.5,18.0,430.32,2820.98,4.89,7.0,1.0,4.0,0,None,0.067,Low,Delivered,2025-08,1,0,0
